lemma	pos	count
タラフク	ADV	1
タラレバ	PROPN	1
タランチュラ	NOUN	1
タランチュラ	PROPN	1
タリバン	PROPN	1
タリン	PROPN	1
タルティーヌ	PROPN	1
タルト	PROPN	1
タルムード	PROPN	1
タンガニーカ	PROPN	1
タンゴ	NOUN	1
タンザニア	PROPN	1
タンジェリン	PROPN	1
タンジェント	NOUN	1
タンス	PROPN	1
タンチョウ	NOUN	1
タンドリー	PROPN	1
タンバリン	PROPN	1
タンポン	NOUN	1
タンマ	ADV	1
タークス	PROPN	1
ターニング	NOUN	1
ターミネーター	NOUN	1
ターメリック	NOUN	1
タール	NOUN	1
ターン	VERB	1
ダ	NOUN	1
ダイアナ	NOUN	1
ダイアモンド	NOUN	1
ダイアリー	NOUN	1
ダイアル	NOUN	1
ダイアル	VERB	1
ダイアログ	NOUN	1
ダイイング	NOUN	1
ダイオウグソクムシ	NOUN	1
ダイキリ	NOUN	1
ダイナミクス	NOUN	1
ダイナー	PROPN	1
ダイニング	NOUN	1
ダイハード	NOUN	1
ダイバーズ	NOUN	1
ダイビング	VERB	1
ダイブ	NOUN	1
ダグラス	PROPN	1
ダサい	VERB	1
ダジャレ	NOUN	1
ダック	PROPN	1
ダッフル	NOUN	1
ダニ	NOUN	1
ダニ	PROPN	1
ダニー	PROPN	1
ダビッドソン	PROPN	1
ダビング	VERB	1
ダブルス	NOUN	1
ダベ	PROPN	1
ダベッ	PROPN	1
ダメ	INTJ	1
ダメダメ	ADJ	1
ダメダメ	NOUN	1
ダラム	PROPN	1
ダリア	NOUN	1
ダルい	ADJ	1
ダルク	PROPN	1
ダロウェイ	PROPN	1
ダン	NOUN	1
ダンゴムシ	NOUN	1
ダンテ	NOUN	1
ダンテ	PROPN	1
ダンヌ	PROPN	1
ダンピング	NOUN	1
ダンプカー	NOUN	1
ダヴィンチ	PROPN	1
ダ・ヴィンチ	PROPN	1
ダーウィニズム	PROPN	1
ダークヘア	NOUN	1
ダース	PROPN	1
ダーダー	NOUN	1
ダーティー	ADJ	1
ダーティー	NOUN	1
ダーリン	PROPN	1
チ	NOUN	1
チイス	NOUN	1
チェス	VERB	1
チェスター	PROPN	1
チェダー	PROPN	1
チェルノブイリ	PROPN	1
チェンジ	NOUN	1
チェンジ	VERB	1
チェンソー	PROPN	1
チェンバレン	PROPN	1
チェーンソー	NOUN	1
チカチカ	VERB	1
チキン	PROPN	1
チキンパイ	PROPN	1
チクる	VERB	1
チクショウ	NOUN	1
チクッ	ADV	1
チコリ	NOUN	1
チズコ	PROPN	1
チック	ADJ	1
チビチビ	ADJ	1
チフス	NOUN	1
チマチマ	ADV	1
チャイ	NOUN	1
チャカ	NOUN	1
チャパティ	NOUN	1
チャブ台	NOUN	1
チャムス	PROPN	1
チャランポラン	ADJ	1
チャリティー	NOUN	1
チャルズ	PROPN	1
チャレンジャー	NOUN	1
チャン	PROPN	1
チャーシュー	NOUN	1
チャージ	NOUN	1
チャージット	NOUN	1
チャーター	NOUN	1
チャーチ	PROPN	1
チャート	NOUN	1
チャーム	NOUN	1
チヤホヤ	ADV	1
チュウチュウ	ADV	1
チュウチュウ	INTJ	1
チュチュ	ADV	1
チュニジア	PROPN	1
チュパ	PROPN	1
チュルク	PROPN	1
チュンチュン	ADV	1
チュンチュン	PROPN	1
チュー	NOUN	1
チューインガム	NOUN	1
チューター	NOUN	1
チューダー	PROPN	1
チュートリアル	NOUN	1
チューハイ	NOUN	1
チューブ	NOUN	1
チューリヒ	PROPN	1
チューン	NOUN	1
チョイ	VERB	1
チョウチョ	NOUN	1
チョット	NOUN	1
チョプスイ	PROPN	1
チョモランマ	NOUN	1
チョリソー	PROPN	1
チョロチョロ	ADV	1
チョンガー	NOUN	1
チョーサー	PROPN	1
チラ	PROPN	1
チラっ	ADV	1
チリダニ	PROPN	1
チリチリ	ADV	1
チリペッパー	NOUN	1
チリマツ	NOUN	1
チルド	NOUN	1
チルドレン	NOUN	1
チン	NOUN	1
チンタラ	NOUN	1
チンチン	ADV	1
チンチン	PROPN	1
チンプンカンプン	ADJ	1
チンポジ	NOUN	1
チータ	PROPN	1
ヂューク	PROPN	1
ッパ	ADJ	1
ッ子	NOUN	1
ツ	PROPN	1
ツイスト	PROPN	1
ツインズ	NOUN	1
ツイード	NOUN	1
ツグ	VERB	1
ツグミ	NOUN	1
ツケ	NOUN	1
ツタウルシ	NOUN	1
ツッコミ	VERB	1
ツツジ	NOUN	1
ツナマヨ	PROPN	1
ツノ	NOUN	1
ツバキ	NOUN	1
ツマミ	NOUN	1
ツムジ	NOUN	1
ツヤ	PROPN	1
ツヤツヤ	ADV	1
ツヤツヤ	VERB	1
ツル	NOUN	1
ツルツル	ADJ	1
ツルツル	ADV	1
ツルツル	PROPN	1
ツルハシ	NOUN	1
ツルン	NOUN	1
ツンツン	VERB	1
ツンドラ	NOUN	1
ツー	PROPN	1
ツーアウト	NOUN	1
ツーカー	PROPN	1
ツーストライクツーボール	NOUN	1
ツーパンツスーツ	NOUN	1
ツーリング	NOUN	1
ツーン	PROPN	1
ティ	NOUN	1
ティアラ	NOUN	1
ティッシュ	PROPN	1
ティピカル	ADJ	1
ティファニー	PROPN	1
ティミー	NOUN	1
ティンホイル	NOUN	1
ティーシャツ	NOUN	1
ティーポット	NOUN	1
ティーン	PROPN	1
テイクアウト	NOUN	1
テイクアウト	VERB	1
テイスティコカ	NOUN	1
テイスト	NOUN	1
テイート	PROPN	1
テオドシウス	PROPN	1
テカリ	NOUN	1
テク	NOUN	1
テクトロニクス	NOUN	1
テクニカル	ADJ	1
テクニカル	NOUN	1
テグ	PROPN	1
テグシガルパ	PROPN	1
テコ	NOUN	1
テコンドー	NOUN	1
テコ入れ	NOUN	1
テストダメ	NOUN	1
テディベア	NOUN	1
テディー	PROPN	1
テニソン	PROPN	1
テハノ	PROPN	1
テヘラン	PROPN	1
テメエ	PROPN	1
テメー	PROPN	1
テュルク	PROPN	1
テリトリー	NOUN	1
テル	PROPN	1
テレアポ	NOUN	1
テレカ	NOUN	1
テレックス	NOUN	1
テレビジョン	NOUN	1
テレフォン	NOUN	1
テレマーケティング	NOUN	1
テログループ	NOUN	1
テンス	NOUN	1
テントウムシ	NOUN	1
テンパ	ADJ	1
テンプル	PROPN	1
テンプレート	NOUN	1
テンペ	NOUN	1
テーゼ	NOUN	1
テーピング	NOUN	1
テーブル	PROPN	1
テープ	PROPN	1
テーベ	PROPN	1
テームズ	PROPN	1
テーラー	NOUN	1
デ	PROPN	1
ディオゲネス	PROPN	1
ディクテーション	NOUN	1
ディジェネ	PROPN	1
ディスカバリー	NOUN	1
ディック	NOUN	1
ディッケンズ	PROPN	1
ディップ	PROPN	1
ディビッド	PROPN	1
ディフェンス	NOUN	1
ディマ	PROPN	1
ディレクター	NOUN	1
ディロン	PROPN	1
ディーマ	PROPN	1
デイ	NOUN	1
デイック	PROPN	1
デイビス	PROPN	1
デイリー	ADJ	1
デイヴィッド	PROPN	1
デイヴィッドソン	PROPN	1
デイヴィド	PROPN	1
デオキシリボ	NOUN	1
デカ	NOUN	1
デカい	ADJ	1
デカい	NOUN	1
デカい	VERB	1
デカイ	NOUN	1
デカフェ	NOUN	1
デコピン	NOUN	1
デコード	VERB	1
デジタル	ADJ	1
デジタルコム	NOUN	1
デジタルペン	NOUN	1
デジネフ	PROPN	1
デジャルダン	PROPN	1
デスメタルバンド	NOUN	1
デッサン	NOUN	1
デッチアゲ	NOUN	1
デバイス	NOUN	1
デビュド	PROPN	1
デビー	PROPN	1
デブ	PROPN	1
デブる	NOUN	1
デマンド	NOUN	1
デメトリウス	PROPN	1
デモイン	NOUN	1
デモイン	PROPN	1
デュエット	VERB	1
デュエル	NOUN	1
デュオ	PROPN	1
デュパン	PROPN	1
デュボア	PROPN	1
デュボワ	PROPN	1
デラウェア	PROPN	1
デラウエア	PROPN	1
デリア	PROPN	1
デリバリー	NOUN	1
デルバート	PROPN	1
デレ	NOUN	1
デンジャラス	ADJ	1
デンバー	NOUN	1
デンバー	PROPN	1
デンヴァー	PROPN	1
データーベース	NOUN	1
デービス	PROPN	1
デービットソン	PROPN	1
デーブ	NOUN	1
デーン	PROPN	1
ト	PROPN	1
トイレ	ADJ	1
トゥ	NOUN	1
トゥーサンルーヴェルテュール	PROPN	1
トウ	PROPN	1
トウフ	NOUN	1
トウモロコシ	ADV	1
トキポナ	ADJ	1
トキポナ	NOUN	1
トキワ	PROPN	1
トクトク	PROPN	1
トゲトゲしい	ADJ	1
トコ	NOUN	1
トサカ	NOUN	1
トシ	NOUN	1
トナカイ	PROPN	1
トナー	PROPN	1
トネリコ	PROPN	1
トビウオ	PROPN	1
トピ	NOUN	1
トピ	PROPN	1
トピックス	NOUN	1
トフル	ADJ	1
トマ	PROPN	1
トム	ADJ	1
トムズ	PROPN	1
トムママ	PROPN	1
トモコ	PROPN	1
トモダチ	NOUN	1
トモダチサクセン	PROPN	1
トモヤ	PROPN	1
トラ	ADJ	1
トライ	NOUN	1
トライアングル	NOUN	1
トラウマ	NOUN	1
トラファルガー	NOUN	1
トラブる	VERB	1
トラベラー	NOUN	1
トラベル	NOUN	1
トランキライザー	NOUN	1
トランクス	NOUN	1
トラング	PROPN	1
トランジスタ	NOUN	1
トランジスター	NOUN	1
トリカブト	ADJ	1
トリガー	NOUN	1
トリクイグモ	NOUN	1
トリグラウ	PROPN	1
トリノ	NOUN	1
トルーマン	PROPN	1
トレイ	NOUN	1
トレイシー	PROPN	1
トレス	PROPN	1
トレッキング	NOUN	1
トレッドミル	NOUN	1
トレパン	NOUN	1
トレンチ	NOUN	1
トレーサー	NOUN	1
トレード	NOUN	1
トロい	NOUN	1
トロイ	PROPN	1
トロピカル	ADJ	1
トローチ	NOUN	1
トロール	NOUN	1
トンカツ	NOUN	1
トング	NOUN	1
トントン	NOUN	1
トントン	PROPN	1
トンボ返り	NOUN	1
トークン	NOUN	1
トースト	ADJ	1
トースト	PROPN	1
トータル	NOUN	1
トート	NOUN	1
トーニ	PROPN	1
トーニー	PROPN	1
ド	PROPN	1
ドアノブ	PROPN	1
ドアマット	PROPN	1
ドアマン	NOUN	1
ドイチュラント	NOUN	1
ドイル	PROPN	1
ドゥブラ	PROPN	1
ドカン	NOUN	1
ドカン	PROPN	1
ドカ雪	NOUN	1
ドキドキ	PROPN	1
ドクター	NOUN	1
ドコモ	PROPN	1
ドサンピン	ADJ	1
ドシン	NOUN	1
ドジ	NOUN	1
ドジ話	NOUN	1
ドス	NOUN	1
ドタドタ	ADJ	1
ドタバタ	ADV	1
ドック	NOUN	1
ドッグラン	PROPN	1
ドット	NOUN	1
ドッペルゲンガー	PROPN	1
ドナ	PROPN	1
ドナー	PROPN	1
ドノヴァン	PROPN	1
ドバイ	PROPN	1
ドビュッシー	PROPN	1
ドビー	ADJ	1
ドブネズミ	NOUN	1
ドベ	ADJ	1
ドボドボ	ADV	1
ドミトリー	PROPN	1
ドヤ	VERB	1
ドライアイ	ADJ	1
ドライビング	NOUN	1
ドライブウェイ	NOUN	1
ドラエモン	PROPN	1
ドラフト	NOUN	1
ドラマ	VERB	1
ドラマチック	ADJ	1
ドラマー	NOUN	1
ドラムスティッ	NOUN	1
ドリアン	PROPN	1
ドリス	PROPN	1
ドリル	ADJ	1
ドル	PROPN	1
ドル	VERB	1
ドレス	PROPN	1
ドレスデン	PROPN	1
ドレスメーカー	NOUN	1
ドレッサー	NOUN	1
ドレンテ	PROPN	1
ドロッ	ADV	1
ドロップ	NOUN	1
ドロドロ	NOUN	1
ドロン	VERB	1
ドロー	ADJ	1
ドローシー	PROPN	1
ドンドン	ADV	1
ドンパチ	ADV	1
ドンビキ	NOUN	1
ドヴォルザーク	PROPN	1
ドーゲン	PROPN	1
ドーナッツ	NOUN	1
ドーナツ	PROPN	1
ドーヴァー	PROPN	1
ナイアガラ	PROPN	1
ナイキ	PROPN	1
ナイジェリア	PROPN	1
ナイス	AUX	1
ナイチンゲール	PROPN	1
ナイネックス	NOUN	1
ナイフ	ADJ	1
ナイロビ	PROPN	1
ナイン	NOUN	1
ナインティー	NOUN	1
ナオキ	PROPN	1
ナカラダヲモチ	NOUN	1
ナザレ	NOUN	1
ナザレ	PROPN	1
ナショナリズム	NOUN	1
ナス	ADV	1
ナタ	PROPN	1
ナタデココ	PROPN	1
ナタリー	PROPN	1
ナターシャ	PROPN	1
ナチ	PROPN	1
ナチズム	NOUN	1
ナチュラル	ADJ	1
ナッシュ	PROPN	1
ナット	NOUN	1
ナップサック	NOUN	1
ナップザック	NOUN	1
ナニ	NOUN	1
ナニ	PROPN	1
ナニ	VERB	1
ナビ	NOUN	1
ナベ	NOUN	1
ナポリタン	NOUN	1
ナルキッソス	PROPN	1
ナルシ	ADJ	1
ナルホド	PROPN	1
ナン	VERB	1
ナンシー	ADV	1
ナンバーワンバッター	NOUN	1
ナンプレ	NOUN	1
ナース	ADJ	1
ナース	NOUN	1
ナーバス	ADJ	1
ナーバス	PROPN	1
ニキビ	PROPN	1
ニキータ	PROPN	1
ニコ	PROPN	1
ニコチン	PROPN	1
ニコニコ	ADJ	1
ニコラ	PROPN	1
ニコリ	PROPN	1
ニコン	PROPN	1
ニシン	PROPN	1
ニジェール	PROPN	1
ニジマス	NOUN	1
ニセ	PROPN	1
ニッケル	PROPN	1
ニッコリ	ADV	1
ニッサン	PROPN	1
ニット	NOUN	1
ニトログリセリン	NOUN	1
ニムロッド	PROPN	1
ニモ	VERB	1
ニャアアアー	PROPN	1
ニャン	PROPN	1
ニャー	INTJ	1
ニャーニャー	NOUN	1
ニヤつく	VERB	1
ニヤリ	ADV	1
ニュー	PROPN	1
ニューイングランド	PROPN	1
ニューオリンズ	PROPN	1
ニューオーリンズ	PROPN	1
ニュージランド	PROPN	1
ニュースクライアントソフト	NOUN	1
ニューデリー	PROPN	1
ニューハンプシャー	PROPN	1
ニューマン	PROPN	1
ニューメキシコ	PROPN	1
ニューヨーカー	NOUN	1
ニューロ	NOUN	1
ニユース	NOUN	1
ニワトコ	PROPN	1
ニンテンドー	NOUN	1
ニンニク	ADJ	1
ニンニク	ADV	1
ニート	NOUN	1
ニート	VERB	1
ニール	PROPN	1
ヌテラ	NOUN	1
ヌミトル	PROPN	1
ヌル	PROPN	1
ヌルシア	PROPN	1
ヌンチャク	NOUN	1
ヌーディスト	NOUN	1
ヌード	NOUN	1
ネ	NOUN	1
ネイティブ	PROPN	1
ネオ	NOUN	1
ネオン	PROPN	1
ネカフェ	NOUN	1
ネカフェ	PROPN	1
ネガティブ	ADJ	1
ネコ	PROPN	1
ネコババ	PROPN	1
ネタバレ	VERB	1
ネタ切れ	NOUN	1
ネチケット	NOUN	1
ネチャネチャ	ADV	1
ネックレス	PROPN	1
ネックレス	VERB	1
ネトゲ	ADJ	1
ネトゲ	NOUN	1
ネトゲ	PROPN	1
ネバダ	PROPN	1
ネバネバ	ADV	1
ネルヴァル	PROPN	1
ネンネ	VERB	1
ネヴィル	PROPN	1
ノ	ADP	1
ノる	VERB	1
ノイブロナー	PROPN	1
ノイローゼ	NOUN	1
ノウノウ	PROPN	1
ノコギリ	NOUN	1
ノシ	NOUN	1
ノスタルジック	ADJ	1
ノット	NOUN	1
ノドチンコ	NOUN	1
ノビ	VERB	1
ノミネート	VERB	1
ノリ	ADV	1
ノリコ	PROPN	1
ノルウエー	PROPN	1
ノルド	NOUN	1
ノルマ	PROPN	1
ノルマンディ	PROPN	1
ノロウイルス	NOUN	1
ノロノロ	ADV	1
ノンカロリー	NOUN	1
ノンケ	NOUN	1
ノンケ	PROPN	1
ノーウェア	PROPN	1
ノーカン	NOUN	1
ノースカロライナ	PROPN	1
ノートン	NOUN	1
ノートン	PROPN	1
ノーパン	NOUN	1
ノーパン	PROPN	1
ノーブラ	NOUN	1
ノープロブレム	NOUN	1
ノーボギー	NOUN	1
ノーマル	NOUN	1
ノーマーク	NOUN	1
ハ	NOUN	1
ハ	PROPN	1
ハァハァ	NOUN	1
ハアハア	ADJ	1
ハイウェー	NOUN	1
ハイエンド	NOUN	1
ハイオク	NOUN	1
ハイジャック	VERB	1
ハイセンス	NOUN	1
ハイゼンベルク	PROPN	1
ハイタッチ	NOUN	1
ハイチ	NOUN	1
ハイティーン	NOUN	1
ハイテンション	ADJ	1
ハイデンハイム	PROPN	1
ハイド	NOUN	1
ハイドン	PROPN	1
ハイネケン	PROPN	1
ハイハイ	VERB	1
ハイハイハイハイ	NOUN	1
ハイバネーション	NOUN	1
ハイビーム	NOUN	1
ハイヤー	NOUN	1
ハエたたき	NOUN	1
ハクション	NOUN	1
ハクチョウ	NOUN	1
ハゲ	NOUN	1
ハサン	PROPN	1
ハジキ	NOUN	1
ハス	NOUN	1
ハズれる	VERB	1
ハズレる	NOUN	1
ハセ	NOUN	1
ハダッド	PROPN	1
ハチドリ	PROPN	1
ハチ公	PROPN	1
ハッカ	NOUN	1
ハック	NOUN	1
ハック	PROPN	1
ハッシュ	NOUN	1
ハッタリ	ADJ	1
ハッピー	PROPN	1
ハッピーバースデーディアーメアリー	NOUN	1
ハッブル	PROPN	1
ハツカ	PROPN	1
ハナ	NOUN	1
ハナク	NOUN	1
ハノイ	PROPN	1
ハハ	NOUN	1
ハバル	PROPN	1
ハバロフスク	PROPN	1
ハフハフ	VERB	1
ハブ	NOUN	1
ハマグリ	NOUN	1
ハミルトン	NOUN	1
ハミングバード	NOUN	1
ハムエッグ	NOUN	1
ハムサンド	NOUN	1
ハヤサカ	PROPN	1
ハヤシ	NOUN	1
ハヤブサ	PROPN	1
ハラハラ	PROPN	1
ハラペコ	ADJ	1
ハラル	PROPN	1
ハラール	PROPN	1
ハリエット	PROPN	1
ハリケーン	PROPN	1
ハリス	PROPN	1
ハリストス	PROPN	1
ハリネズミ	PROPN	1
ハリボーグミ	NOUN	1
ハリントン	PROPN	1
ハル	PROPN	1
ハルカ	PROPN	1
ハルヒ	PROPN	1
ハルビン	PROPN	1
ハルミ	PROPN	1
ハロウィーン	NOUN	1
ハローウィン	PROPN	1
ハワイアン	NOUN	1
ハワイアン	PROPN	1
ハングリー	NOUN	1
ハングリー	PROPN	1
ハングル	NOUN	1
ハンケチ	NOUN	1
ハンター	PROPN	1
ハンデ	NOUN	1
ハント	PROPN	1
ハンナ	NOUN	1
ハンバーガー	PROPN	1
ハンモック	INTJ	1
ハンモック	PROPN	1
ハー	PROPN	1
ハーイ	INTJ	1
ハーイ	PROPN	1
ハーゲンダッツ	NOUN	1
ハーツ	PROPN	1
ハードコア	NOUN	1
ハードボイルド	ADJ	1
ハーバル	NOUN	1
ハーバー	NOUN	1
ハーバード	NOUN	1
ハーパー	PROPN	1
ハーフ	NOUN	1
ハーフ	PROPN	1
ハーフェンシティ	NOUN	1
ハーブ	PROPN	1
ハーモニー	NOUN	1
ハーレー	PROPN	1
バイアウト	NOUN	1
バイアグラ	NOUN	1
バイオーム	NOUN	1
バイキング	PROPN	1
バイキンマン	PROPN	1
バイセクシュアル	NOUN	1
バイソン	PROPN	1
バイト先	NOUN	1
バイバイ	ADJ	1
バイフォーカル	NOUN	1
バイブル	NOUN	1
バイブレーション	NOUN	1
バイヤー	NOUN	1
バイリンガル	ADJ	1
バインミー	PROPN	1
バウムクーヘン	PROPN	1
バカ	INTJ	1
バカげる	VERB	1
バカバカしい	ADJ	1
バカバカしい	ADV	1
バク	NOUN	1
バクスゲン	PROPN	1
バクバク	VERB	1
バグ	PROPN	1
バグダッド	PROPN	1
バサッ	ADV	1
バサバサ	ADJ	1
バサバサ	ADV	1
バザー	NOUN	1
バシャバシャ	ADV	1
バシャバシャ	NOUN	1
バジル	NOUN	1
バジル	PROPN	1
バス	VERB	1
バスガイド	NOUN	1
バスギター	NOUN	1
バスパワー	NOUN	1
バズる	VERB	1
バタバタ	NOUN	1
バタフライ	PROPN	1
バタリ	ADV	1
バタ足	NOUN	1
バチ	NOUN	1
バックギャモン	NOUN	1
バックハンド	NOUN	1
バックパッカー	NOUN	1
バックロー	PROPN	1
バッタ	ADJ	1
バッチ	NOUN	1
バッチシ	PROPN	1
バッティング	NOUN	1
バッティング	VERB	1
バッテン	NOUN	1
バッド	NOUN	1
バッド	PROPN	1
バッハ	ADV	1
バッファロー	PROPN	1
バッファー	NOUN	1
バティカン	PROPN	1
バテバテ	PROPN	1
バナウエ	PROPN	1
バナナパイ	NOUN	1
バナー	NOUN	1
バニヤン	PROPN	1
バネ	NOUN	1
ババ	NOUN	1
バラ	ADJ	1
バラ	PROPN	1
バラエティ	NOUN	1
バラク	PROPN	1
バリウム	NOUN	1
バル	PROPN	1
バルブ	NOUN	1
バルボア	PROPN	1
バレット	PROPN	1
バレバレ	ADV	1
バレル	NOUN	1
バレンシア	PROPN	1
バレー	VERB	1
バン	PROPN	1
バンガロー	PROPN	1
バンク	NOUN	1
バングラデシュ	PROPN	1
バンコク	PROPN	1
バンザイ	VERB	1
バンダナ	NOUN	1
バント	NOUN	1
バンプ	NOUN	1
バンヤン	PROPN	1
バー	PROPN	1
バー	VERB	1
バーク	NOUN	1
バーチャル	ADJ	1
バーディ	PROPN	1
バート	PROPN	1
バートン	PROPN	1
バード	PROPN	1
バーナデイン	PROPN	1
バーナード	PROPN	1
バーニ	PROPN	1
バーバリ	PROPN	1
バーベル	NOUN	1
バーボン	PROPN	1
バーミセリ	NOUN	1
バーミューダ	PROPN	1
バーミンガム	PROPN	1
バーラト	PROPN	1
バーン	PROPN	1
パ	NOUN	1
パべ	PROPN	1
パァー	ADV	1
パイロキネシス	PROPN	1
パイン	PROPN	1
パウエル	PROPN	1
パウダー	PROPN	1
パウラ	PROPN	1
パウル	PROPN	1
パウロ	PROPN	1
パク	NOUN	1
パクれる	VERB	1
パクパク	ADV	1
パクリ	ADV	1
パケット	NOUN	1
パサパサ	VERB	1
パシ	VERB	1
パシフィック	NOUN	1
パジャマ	PROPN	1
パスカル	PROPN	1
パスツール	PROPN	1
パセリ	NOUN	1
パタパタ	ADV	1
パタン	NOUN	1
パチパチ	NOUN	1
パチンコ	VERB	1
パッシング	NOUN	1
パッタイ	PROPN	1
パッチン	NOUN	1
パッパ	PROPN	1
パツパツ	NOUN	1
パテ	NOUN	1
パティー	NOUN	1
パティー	PROPN	1
パトロール	VERB	1
パドヴァ	PROPN	1
パニーニ	PROPN	1
パノフスキー	PROPN	1
パパ	ADJ	1
パパイア	NOUN	1
パパサウス	PROPN	1
パパラッチ	VERB	1
パピー	PROPN	1
パフィー	PROPN	1
パブロ	NOUN	1
パベル	NOUN	1
パペット	NOUN	1
パメラ	PROPN	1
パラダイス	ADJ	1
パラダイス	NOUN	1
パラダイム	NOUN	1
パラパラ	ADJ	1
パラパラ	ADV	1
パラパラ	NOUN	1
パララックス	NOUN	1
パリ	NOUN	1
パリアティブケア	NOUN	1
パリス	PROPN	1
パリパリ	PROPN	1
パリーグ	NOUN	1
パル	PROPN	1
パルサー	NOUN	1
パルメザン	NOUN	1
パワステ	NOUN	1
パワハラ	NOUN	1
パン	ADV	1
パン	VERB	1
パンク	ADJ	1
パングラム	NOUN	1
パンセク	NOUN	1
パンタロン	NOUN	1
パンダ	VERB	1
パンツネタ	NOUN	1
パンティー	NOUN	1
パントマイム	NOUN	1
パンプキンパイ	PROPN	1
パンプス	PROPN	1
パンペキ	ADJ	1
パー	ADJ	1
パーキング	NOUN	1
パース	PROPN	1
パーソナル	NOUN	1
パーチィー	NOUN	1
パーティ	VERB	1
パーテーション	NOUN	1
パート	VERB	1
パートナーシップ	NOUN	1
パーマ	PROPN	1
パーマー	PROPN	1
パーヴェル	PROPN	1
ヒエログリフ	NOUN	1
ヒギンズ	PROPN	1
ヒクソン	PROPN	1
ヒゲづら	NOUN	1
ヒゲ剃り	NOUN	1
ヒザ	NOUN	1
ヒザ	PROPN	1
ヒジ	NOUN	1
ヒジ	PROPN	1
ヒジャブ	VERB	1
ヒス	NOUN	1
ヒステリック	ADJ	1
ヒステリック	NOUN	1
ヒスパニック	NOUN	1
ヒッグス	PROPN	1
ヒッター	NOUN	1
ヒットラー	PROPN	1
ヒツジ	NOUN	1
ヒト	PROPN	1
ヒトデ	NOUN	1
ヒトミ	NOUN	1
ヒナタ	PROPN	1
ヒバリ	NOUN	1
ヒビ	NOUN	1
ヒビ	PROPN	1
ヒポクラテス	PROPN	1
ヒマワリ	NOUN	1
ヒムロ	NOUN	1
ヒモ	NOUN	1
ヒュウヒュウ	PROPN	1
ヒュヒュー	PROPN	1
ヒューズ	NOUN	1
ヒョウ	ADJ	1
ヒョコヒョコ	PROPN	1
ヒラヒラ	ADV	1
ヒラメ	NOUN	1
ヒラメク	ADJ	1
ヒラリ	PROPN	1
ヒリつく	VERB	1
ヒリヒリ	ADV	1
ヒル	NOUN	1
ヒルサイドホテル	NOUN	1
ヒルトン	NOUN	1
ヒルベルト	NOUN	1
ヒロミ	PROPN	1
ヒンギス	PROPN	1
ヒンディー	PROPN	1
ヒータ	NOUN	1
ヒーティング	NOUN	1
ヒール	NOUN	1
ヒーロ	PROPN	1
ビア	NOUN	1
ビアン	NOUN	1
ビアン	PROPN	1
ビオラ	NOUN	1
ビオラ	PROPN	1
ビキニ	PROPN	1
ビギナー	ADJ	1
ビギナー	NOUN	1
ビクビク	VERB	1
ビザカード	NOUN	1
ビショ濡れ	NOUN	1
ビジネスマン	PROPN	1
ビジネスライク	ADJ	1
ビジュアル	NOUN	1
ビスケット	PROPN	1
ビスマルク	PROPN	1
ビズ	NOUN	1
ビター	NOUN	1
ビックリ	ADV	1
ビックリ	PROPN	1
ビデオカセット	NOUN	1
ビバリーヒルズ	NOUN	1
ビバーク	VERB	1
ビビンバ	NOUN	1
ビュウ	ADJ	1
ビュッフェ	NOUN	1
ビリ	ADJ	1
ビリビリ	ADJ	1
ビルダー	NOUN	1
ビルマ	PROPN	1
ビルンギ	PROPN	1
ビワ	NOUN	1
ビンゴ	NOUN	1
ビンタ	NOUN	1
ビートル	NOUN	1
ビーナス	NOUN	1
ビーバー	NOUN	1
ピアス	PROPN	1
ピアソン	PROPN	1
ピアリー	ADJ	1
ピエロギ	NOUN	1
ピカイチ	ADJ	1
ピカチュウ	PROPN	1
ピカッ	ADV	1
ピカピカ	ADV	1
ピカ一	NOUN	1
ピクサー	NOUN	1
ピクルス	PROPN	1
ピコピコ	ADV	1
ピザ	ADV	1
ピザパーティー	NOUN	1
ピシッ	PROPN	1
ピシャっ	ADV	1
ピストン	PROPN	1
ピタッ	ADV	1
ピチピチ	NOUN	1
ピッキング	NOUN	1
ピッキング	VERB	1
ピックアップ	VERB	1
ピッザ	PROPN	1
ピッタリ	NOUN	1
